name,address,rating,reviews,website,lat,lng,category,no_website,version,city,rating_norm,reviews_log,reviews_norm,opportunity_score,opportunity_level
Restaurant Elaïo,"1 Prom. des Anglais, 06000 Nice, France",4.1,811.0,https://www.elaio-nice.com/,43.6952286,7.265778499999999,"establishment, food, park, point_of_interest, restaurant",False,V1,Nice,0.82,6.699500340161678,0.6145076621967007,0.1516477013409898,LOW
Restaurant Le Boudoir,"10 Rue Chauvain, 06000 Nice, France",4.5,864.0,https://leboudoir-nice.com/,43.6989601,7.2713445,"establishment, food, point_of_interest, restaurant",False,V1,Nice,0.9,6.762729506931879,0.6203073197057358,0.13390780408827924,LOW
Restaurant Art'N Blum - Restaurant Nantes,"10 Rue Léon Blum, 44000 Nantes, France",4.8,718.0,https://restaurant-artnblum.com/,47.2192303,-1.554909,"establishment, food, point_of_interest, restaurant",False,V1,Nantes,0.96,6.577861357721047,0.6033503992761389,0.12699488021715832,LOW
Lamaccotte - Restaurant Nantes,"7 Rue Saint-Denis, 44000 Nantes, France",4.8,818.0,https://restaurante.covermanager.com/lamaccotte-2/,47.2178313,-1.552175,"establishment, food, point_of_interest, restaurant",False,V1,Nantes,0.96,6.70808408385307,0.6152950009534544,0.1234114997139637,LOW
Chez Maman,"2 Rue de la Juiverie, 44000 Nantes, France",4.4,2367.0,http://www.chez-maman.com/,47.215748,-1.5527114,"establishment, food, point_of_interest, restaurant",False,V1,Nantes,0.8800000000000001,7.769800996003896,0.712680349781537,0.11019589506553887,LOW
Le Cambronne Bistrot Chic,"6 Rue de l'Héronnière, 44000 Nantes, France",4.6,2512.0,https://www.lecambronne-bistrotchic.fr/,47.2121617,-1.5618667,"establishment, food, point_of_interest, restaurant",False,V1,Nantes,0.9199999999999999,7.829232537543592,0.7181316723873993,0.10056049828378023,LOW
Chez Franklin,"10 Rue Franklin, 44000 Nantes, France",4.5,1610.0,http://chezfranklin.fr/,47.2142641,-1.5631235,"bar, cafe, establishment, food, point_of_interest, restaurant, store",False,V1,Nantes,0.9,7.384610383176974,0.6773489711756702,0.11679530864729895,LOW
La Cigale,"4 Pl. Graslin, 44000 Nantes, France",4.2,10144.0,http://www.lacigale.com/,47.21278,-1.5620819,"establishment, food, point_of_interest, restaurant",False,V1,Nantes,0.8400000000000001,9.224736252259914,0.846133416066159,0.07815997518015229,LOW
Pilgrim Restaurant Nantes,"1 Pl. Graslin, 44000 Nantes, France",4.7,649.0,https://www.pilgrimrestaurant-nantes.com/,47.2131647,-1.561712,"establishment, food, point_of_interest, restaurant",False,V1,Nantes,0.9400000000000001,6.476972362889683,0.5940964165599143,0.1337710750320257,LOW
Bonbourg,"2 Place Ste Elisabeth, 44000 Nantes, France",4.8,549.0,https://www.bonbourgrestaurant.fr/,47.219214,-1.5619802,"establishment, food, point_of_interest, restaurant",False,V1,Nantes,0.96,6.309918278226516,0.5787734805476005,0.13436795583571987,LOW
Le Lion et L'agneau,"40 Rue Fouré, 44000 Nantes, France",4.9,863.0,https://www.le-lion-et-lagneau.fr/,47.2116119,-1.5470049,"establishment, food, point_of_interest, restaurant",False,V1,Nantes,0.9800000000000001,6.761572768804055,0.6202012185927257,0.11793963442218226,LOW
La Mandale Restaurant,"32 Rue Léon Jamin, 44000 Nantes, France",4.8,518.0,https://lamandalerestaurant.com/,47.2194637,-1.5590165,"establishment, food, point_of_interest, restaurant",False,V1,Nantes,0.96,6.251903883165888,0.5734521448550342,0.13596435654348976,LOW
SAIN,"93 Rue Maréchal Joffre, 44000 Nantes, France",4.9,1206.0,https://sain-nantes.com/,47.2199238,-1.5492551,"establishment, food, point_of_interest, restaurant",False,V1,Nantes,0.9800000000000001,7.095893221097532,0.6508665621455629,0.10874003135633109,LOW
Pickles,"2 Rue du Marais, 44000 Nantes, France",4.8,986.0,http://www.pickles-restaurant.com/,47.2181121,-1.5558443,"establishment, food, point_of_interest, restaurant",False,V1,Nantes,0.96,6.894670039433482,0.6324094861450006,0.11827715415649982,LOW
L'Alsacien Nantes,"15 All. Commandant Charcot, 44000 Nantes, France",4.8,817.0,http://www.lalsacien.com/restaurant-alsacien-flammekueche-nantes/,47.2172452,-1.5453684,"bar, establishment, food, point_of_interest, restaurant",False,V1,Nantes,0.96,6.706862336602747,0.6151829369175603,0.12344511892473191,LOW
Le Homard Fries,"16 Rue Saint-Léonard, 44000 Nantes, France",4.7,1019.0,https://nantes.lehomardfrites.com/,47.217406,-1.5554184,"establishment, food, point_of_interest, restaurant",False,V1,Nantes,0.9400000000000001,6.927557906278317,0.6354261060634001,0.12137216818097996,LOW
République - Restaurant Nantes,"7 Pl. de la République, 44200 Nantes, France",4.7,717.0,http://republiquecotejardin.com/,47.20488899999999,-1.5549923,"establishment, food, point_of_interest, restaurant",False,V1,Nantes,0.9400000000000001,6.576469569048224,0.6032227382924561,0.13103317851226315,LOW
Freia,"22 Bd de Berlin, 44000 Nantes, France",4.8,1299.0,https://www.freia-restaurant.com/,47.2167031,-1.536549,"establishment, food, point_of_interest, restaurant",False,V1,Nantes,0.96,7.170119543449628,0.6576749271737143,0.1106975218478857,LOW
Melon,"6 Rue Copernic, 44000 Nantes, France",5.0,165.0,https://www.bistromelon.com/,47.2150258,-1.5647508,"establishment, food, point_of_interest, restaurant",False,V1,Nantes,1.0,5.111987788356544,0.4688940227630845,0.15933179317107465,LOW
Balthazar,"6 Rue Santeuil, 44000 Nantes, France",4.7,779.0,http://www.balthazar.family/,47.2130701,-1.5601635,"establishment, food, point_of_interest, restaurant",False,V1,Nantes,0.9400000000000001,6.659293919683638,0.6108197523230128,0.12875407430309616,LOW
Le Cochon qui fume,"15 Rue de Strasbourg, 44000 Nantes, France",4.4,1756.0,https://foodcollect.fr/store/le-cochon-qui-fume/restaurant,47.2163415,-1.5516676,"bar, establishment, food, point_of_interest, restaurant",False,V1,Nantes,0.8800000000000001,7.471363088187097,0.6853063111619719,0.1184081066514084,LOW
RESTAURANT PANIER D’OR,"13 Rue Armand Brossard, 44000 Nantes, France",5.0,589.0,https://panierdor.fr/,47.2179838,-1.5564095,"establishment, food, point_of_interest, restaurant",False,V1,Nantes,1.0,6.380122536899765,0.5852129241901258,0.12443612274296224,LOW
Restaurant Les Chauvins,"3 Rue du Faisan, 67000 Strasbourg, France",4.8,1190.0,https://www.restaurant-les-chauvins.fr/?utm_source=Google&utm_medium=My%20Business,48.5833917,7.7532083,"establishment, food, point_of_interest, restaurant",False,V1,Strasbourg,0.96,7.0825485693553,0.6496425319450136,0.1131072404164959,LOW
Restaurant Le Kuhn,"15 Rue Kuhn, 67000 Strasbourg, France",4.6,2645.0,http://www.lekuhn.com/,48.5848711,7.737640300000001,"establishment, food, point_of_interest, restaurant",False,V1,Strasbourg,0.9199999999999999,7.880804344674901,0.722862065555012,0.09914138033349641,LOW
Au Vieux Strasbourg,"5 Rue du Maroquin, 67000 Strasbourg, France",4.3,2887.0,http://vieuxstrasbourg.fr/,48.58054440000001,7.7507889,"establishment, food, point_of_interest, restaurant",False,V1,Strasbourg,0.86,7.968319500012717,0.7308893408416529,0.10873319774750412,LOW
Le Tire-Bouchon,"5 Rue des Tailleurs de Pierre, 67000 Strasbourg, France",4.3,5441.0,https://www.letirebouchon.fr/,48.58059309999999,7.7506662,"establishment, food, point_of_interest, restaurant",False,V1,Strasbourg,0.86,8.601901919343192,0.7890043093532156,0.09129870719403532,LOW
La Fignette,"5 Rue de la Vignette, 67000 Strasbourg, France",4.6,7454.0,https://lafignette.com/,48.5824612,7.7426774,"establishment, food, point_of_interest, restaurant",False,V1,Strasbourg,0.9199999999999999,8.916640227198839,0.81787349241821,0.07063795227453704,LOW
Le Chapitre - Strasbourg,"95 Rue de Bâle, 67100 Strasbourg, France",4.9,1718.0,https://restaurantlechapitre.fr/,48.56726690000001,7.765401000000001,"establishment, food, point_of_interest, restaurant",False,V1,Strasbourg,0.9800000000000001,7.449498005382849,0.6833007495177357,0.09900977514467928,LOW
Le Banquet des Sophistes,"5 Rue d'Austerlitz, 67000 Strasbourg, France",4.8,2181.0,https://le-banquet.com/,48.5787779,7.7520478,"establishment, food, point_of_interest, restaurant",False,V1,Strasbourg,0.96,7.687997166393016,0.7051769424316531,0.09644691727050408,LOW
La Cuiller à Pot,"18b Rue Finkwiller, 67000 Strasbourg, France",4.8,840.0,http://www.lacuillerapot.fr/,48.5787291,7.7425071,"establishment, food, point_of_interest, restaurant",False,V1,Strasbourg,0.96,6.734591659972948,0.6177263925207147,0.12268208224378559,LOW
La Hache,"11 Rue de la Douane, 67000 Strasbourg, France",4.6,4516.0,https://www.la-hache.com/,48.5795016,7.749161200000001,"establishment, food, point_of_interest, restaurant",False,V1,Strasbourg,0.9199999999999999,8.415603335654604,0.7719161831765897,0.0844251450470231,LOW
La Corde à Linge,"2 Pl. Benjamin Zix, 67000 Strasbourg, France",4.2,8860.0,https://www.lacordealinge.com/,48.58119749999999,7.7426199,"bar, establishment, food, point_of_interest, restaurant",False,V1,Strasbourg,0.8400000000000001,9.089414904047302,0.8337211463276324,0.08188365610171028,LOW
L'Oignon,"4 Rue des Moulins, 67000 Strasbourg, France",4.7,2243.0,https://www.restaurantloignon.fr/,48.5814329,7.741426700000001,"establishment, food, point_of_interest, restaurant",False,V1,Strasbourg,0.9400000000000001,7.716015266642587,0.7077468859213703,0.09967593422358892,LOW
Le Bistrot Des Cocottes,"5 Rue du Saumon, 67000 Strasbourg, France",4.6,1088.0,http://www.lebistrotdescocottes.fr/,48.582199,7.746632999999999,"establishment, food, point_of_interest, restaurant",False,V1,Strasbourg,0.9199999999999999,6.9930151229329605,0.6414301301156442,0.12357096096530674,LOW
Aux Armes de Strasbourg,"9 Pl. Gutenberg, 67000 Strasbourg, France",4.3,3339.0,http://auxarmesdestrasbourg.com/,48.58091570000001,7.7486527,"establishment, food, point_of_interest, restaurant",False,V1,Strasbourg,0.86,8.113726085970747,0.7442266729810996,0.10473199810567013,LOW
Restaurant Gurtlerhoft,"13 Pl. de la Cathédrale, 67000 Strasbourg, France",4.4,4569.0,http://www.gurtlerhoft.fr/,48.5818765,7.749532500000001,"establishment, food, point_of_interest, restaurant",False,V1,Strasbourg,0.8800000000000001,8.42726848388825,0.7729861619222081,0.09210415142333753,LOW
La Petite Mairie - Restaurant traditionnel,"8 Rue Brûlée, 67000 Strasbourg, France",4.6,1466.0,,48.5845012,7.7513863,"establishment, food, point_of_interest, restaurant",True,V1,Strasbourg,0.9199999999999999,7.2909747781429814,0.6687603013008622,0.6153719096097414,MEDIUM
Blue Flamingo,"Presqu'île André-Malraux, 67000 Strasbourg, France",4.8,1472.0,http://www.blue-flamingo.fr/,48.5741577,7.7594714,"bar, establishment, food, point_of_interest, restaurant",False,V1,Strasbourg,0.96,7.29505641646263,0.6691346871347883,0.10725959385956352,LOW
Les Chefs d’Oeuvre d'Alsace,"8 Grand'Rue, 67000 Strasbourg, France",4.6,1638.0,,48.58258439999999,7.739464799999999,"establishment, food, point_of_interest, restaurant",True,V1,Strasbourg,0.9199999999999999,7.40184157874383,0.6789294922842618,0.6123211523147215,MEDIUM
Le Schnockeloch Restaurant Alsacien Strasbourg - Tarte flambée Flammekueche,"2 Rue du Faubourg-National, 67000 Strasbourg, France",4.4,3379.0,https://www.schnockeloch.com/,48.5827489,7.7381137,"establishment, food, point_of_interest, restaurant",False,V1,Strasbourg,0.8800000000000001,8.125630988477065,0.7453186430439984,0.10040440708680046,LOW
Restaurant Bar - Les Opportunistes - Strasbourg,"3 Rle de la Bruche, 67000 Strasbourg, France",4.9,483.0,https://lesopportunistes.fr/,48.5804048,7.7567872,"establishment, food, point_of_interest, restaurant",False,V1,Strasbourg,0.9800000000000001,6.182084906716632,0.5670480409940941,0.13388558770177172,LOW
Chez l’Oncle Freddy,"9 Rue des Moulins, 67000 Strasbourg, France",4.4,2947.0,http://www.chezlonclefreddy.com/,48.5801835,7.7424875,"establishment, food, point_of_interest, restaurant",False,V1,Strasbourg,0.8800000000000001,7.988882253309227,0.7327754470906245,0.10416736587281264,LOW
Le Bistrok Montpellier,"47 Rue de l'Aiguillerie, 34000 Montpellier, France",4.8,846.0,https://lebistrok.com/restaurant-montpellier/,43.61210150000001,3.8791063,"establishment, food, point_of_interest, restaurant",False,V1,Montpellier,0.96,6.741700694652055,0.6183784644752373,0.12248646065742883,LOW
Les Fils À Maman Montpellier,"12 Rue du Petit Saint-Jean, 34000 Montpellier, France",4.5,4143.0,https://www.lesfilsamaman.com/restaurants/montpellier/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,43.60798870000001,3.8755395,"bar, establishment, food, meal_delivery, meal_takeaway, point_of_interest, restaurant",False,V1,Montpellier,0.9,8.329416783939319,0.7640107732626802,0.09079676802119593,LOW
M&lice,"216 Rue Elie Wiesel, 34000 Montpellier, France",4.7,4534.0,https://melice.fr/,43.599685,3.901824,"bar, cafe, establishment, food, meal_takeaway, point_of_interest, restaurant, store",False,V1,Montpellier,0.9400000000000001,8.419580362549237,0.7722809735901172,0.08031570792296483,LOW
GOYA Montpellier Restaurant,"216 Rue Elie Wiesel, 34000 Montpellier, France",4.7,1382.0,http://goyarestaurant.com/,43.5992272,3.9014478,"establishment, food, point_of_interest, restaurant",False,V1,Montpellier,0.9400000000000001,7.232010331664759,0.6633518227101766,0.11299445318694701,LOW
Casa Di Giorgio - Restaurant Italien à Montpellier,"10 Rue de la Loge, 34000 Montpellier, France",4.4,3643.0,https://groupe-tandem.fr/casa-di-giorgio-restaurantitalien-montpellier/,43.6096669,3.8776013,"establishment, food, point_of_interest, restaurant",False,V1,Montpellier,0.8800000000000001,8.200837258379849,0.7522168931751984,0.09833493204744047,LOW
LE GURU,"36 Rue de l'Argenterie, 34000 Montpellier, France",4.7,696.0,,43.6081549,3.8773556,"establishment, food, point_of_interest, restaurant",True,V1,Montpellier,0.9400000000000001,6.546785410760524,0.6004999766255448,0.6318500070123365,MEDIUM
Restaurant Il Bar A Pizze - Montpellier,"290 Av. Théroigne de Méricourt, 34000 Montpellier, France",4.9,2094.0,https://ilbarapizze.fr/,43.5976059,3.899614699999999,"establishment, food, meal_takeaway, point_of_interest, restaurant",False,V1,Montpellier,0.9800000000000001,7.647308832356238,0.7014448293249889,0.09356655120250332,LOW
"Restaurant Leclère, Cuisine d’arrivage.","8 Rue André Michel, 34000 Montpellier, France",4.9,784.0,http://www.restaurantleclere.com/,43.6067829,3.873926699999999,"establishment, food, point_of_interest, restaurant",False,V1,Montpellier,0.9800000000000001,6.665683717782408,0.6114058527323293,0.12057824418030119,LOW
Bambino Rocco,"20 Rue de l'Aiguillerie, 34000 Montpellier, France",4.7,1804.0,https://bambinorocco.com/,43.6106565,3.877909,"bar, establishment, food, point_of_interest, restaurant",False,V1,Montpellier,0.9400000000000001,7.498315870766981,0.6877785390255294,0.10566643829234115,LOW
Le Bourdon,"35 Rue Saint-Guilhem, 34000 Montpellier, France",4.6,624.0,https://restaurant-le-bourdon-montpellier.jimdosite.com/,43.6088937,3.8740388,"establishment, food, point_of_interest, restaurant",False,V1,Montpellier,0.9199999999999999,6.437751649736401,0.5904989201011069,0.13885032396966793,LOW
Le 17.45 Montpellier - Planches à composer,"6 Pl. Pétrarque, 34000 Montpellier, France",4.9,585.0,https://www.le17-45.fr/,43.6106304,3.8783447,"establishment, food, point_of_interest, restaurant",False,V1,Montpellier,0.9800000000000001,6.373319789577012,0.5845889462601958,0.12862331612194125,LOW
CÉNA - Restaurant gastronomique Montpellier,"2 Pl. Pétrarque, 34000 Montpellier, France",4.8,456.0,https://www.cena-montpellier.fr/fr/,43.6106723,3.8784814,"establishment, food, point_of_interest, restaurant",False,V1,Montpellier,0.96,6.124683390894205,0.5617829212831313,0.1394651236150606,LOW
Le Sheri's - Restaurant Français Montpellier,"59 Rue de l'Aiguillerie, 34000 Montpellier, France",4.7,384.0,https://www.le-sheris-restaurant-montpellier.fr/,43.61278129999999,3.8790929,"establishment, food, point_of_interest, restaurant",False,V1,Montpellier,0.9400000000000001,5.953243334287785,0.546057684617267,0.14818269461481987,LOW
Le Couperet,"3 Rue des Teissiers, 34000 Montpellier, France",4.5,931.0,https://www.le-couperet-smokehouse-restaurant.fr/,43.6087393,3.8752137,"bar, establishment, food, point_of_interest, restaurant",False,V1,Montpellier,0.9,6.837332814685591,0.6271502634944017,0.13185492095167947,LOW
Rosemarie,"3 Rue des Sœurs Noires, 34000 Montpellier, France",4.4,5472.0,https://rosemarie-restaurant.fr/,43.6092058,3.8757957,"establishment, food, point_of_interest, restaurant",False,V1,Montpellier,0.8800000000000001,8.607582191143917,0.7895253288871622,0.08714240133385132,LOW
"ESENCIA, restaurant et cave à vins à Montpellier","11 Rue du Cheval Vert, 34000 Montpellier, France",4.9,251.0,https://www.esenciamontpellier.com/,43.6057559,3.8747374,"bar, establishment, food, liquor_store, point_of_interest, restaurant, store",False,V1,Montpellier,0.9800000000000001,5.529429087511423,0.5071835762854936,0.15184492711435188,LOW
La Grange,"30 Rue Jean Jacques Rousseau, 34000 Montpellier, France",4.8,310.0,,43.612421,3.872994599999999,"establishment, food, point_of_interest, restaurant",True,V1,Montpellier,0.96,5.739792912179234,0.5264790722991939,0.6500562783102418,MEDIUM
Maison Marguerite - Restaurant à Montpellier,"2 Imp. Périer, 34000 Montpellier, France",4.8,567.0,https://maisonmarguerite34.fr/,43.6105852,3.8761991,"establishment, food, point_of_interest, restaurant",False,V1,Montpellier,0.96,6.342121418721152,0.5817272943510151,0.13348181169469547,LOW
COMME UN DIMANCHE SOUS LE FIGUIER Grillades à la braise /Montpellier,"15 Rue du Petit Saint-Jean, 34000 Montpellier, France",4.6,1150.0,http://www.dimanchesouslefiguier.fr/,43.6082167,3.8754583,"establishment, food, point_of_interest, restaurant",False,V1,Montpellier,0.9199999999999999,7.048386408721883,0.6465090281909228,0.12204729154272316,LOW
"MAMY, Restaurant & Bar","7 Pl. Chabaneau, 34000 Montpellier, France",4.9,282.0,https://www.mamymontpellier.fr/,43.6113973,3.8760801,"establishment, food, point_of_interest, restaurant",False,V1,Montpellier,0.9800000000000001,5.645446897643238,0.5178252405376611,0.14865242783870164,LOW
